360.355692156309 0.0
361.3072791189554 0.0
361.3072791189554 142731
360.355692156309 142731
360.355692156309 0.0

361.3072791189554 0.0
362.2588660816018 0.0
362.2588660816018 158394
361.3072791189554 158394
361.3072791189554 0.0

362.2588660816018 0.0
363.2104530442482 0.0
363.2104530442482 172154
362.2588660816018 172154
362.2588660816018 0.0

363.2104530442482 0.0
364.1620400068946 0.0
364.1620400068946 188421
363.2104530442482 188421
363.2104530442482 0.0

364.1620400068946 0.0
365.11362696954103 0.0
365.11362696954103 203540
364.1620400068946 203540
364.1620400068946 0.0

365.11362696954103 0.0
366.0652139321874 0.0
366.0652139321874 218137
365.11362696954103 218137
365.11362696954103 0.0

366.0652139321874 0.0
367.01680089483386 0.0
367.01680089483386 233561
366.0652139321874 233561
366.0652139321874 0.0

367.01680089483386 0.0
367.96838785748025 0.0
367.96838785748025 248028
367.01680089483386 248028
367.01680089483386 0.0

367.96838785748025 0.0
368.91997482012664 0.0
368.91997482012664 262611
367.96838785748025 262611
367.96838785748025 0.0

368.91997482012664 0.0
369.87156178277303 0.0
369.87156178277303 274965
368.91997482012664 274965
368.91997482012664 0.0

369.87156178277303 0.0
370.8231487454195 0.0
370.8231487454195 285027
369.87156178277303 285027
369.87156178277303 0.0

370.8231487454195 0.0
371.77473570806586 0.0
371.77473570806586 296011
370.8231487454195 296011
370.8231487454195 0.0

371.77473570806586 0.0
372.7263226707123 0.0
372.7263226707123 304069
371.77473570806586 304069
371.77473570806586 0.0

372.7263226707123 0.0
373.6779096333587 0.0
373.6779096333587 310210
372.7263226707123 310210
372.7263226707123 0.0

373.6779096333587 0.0
374.6294965960051 0.0
374.6294965960051 314698
373.6779096333587 314698
373.6779096333587 0.0

374.6294965960051 0.0
375.58108355865147 0.0
375.58108355865147 318225
374.6294965960051 318225
374.6294965960051 0.0

375.58108355865147 0.0
376.5326705212979 0.0
376.5326705212979 318970
375.58108355865147 318970
375.58108355865147 0.0

376.5326705212979 0.0
377.4842574839443 0.0
377.4842574839443 318240
376.5326705212979 318240
376.5326705212979 0.0

377.4842574839443 0.0
378.43584444659075 0.0
378.43584444659075 314545
377.4842574839443 314545
377.4842574839443 0.0

378.43584444659075 0.0
379.38743140923714 0.0
379.38743140923714 307844
378.43584444659075 307844
378.43584444659075 0.0

379.38743140923714 0.0
380.3390183718835 0.0
380.3390183718835 302510
379.38743140923714 302510
379.38743140923714 0.0

380.3390183718835 0.0
381.2906053345299 0.0
381.2906053345299 293563
380.3390183718835 293563
380.3390183718835 0.0

381.2906053345299 0.0
382.24219229717636 0.0
382.24219229717636 283478
381.2906053345299 283478
381.2906053345299 0.0

382.24219229717636 0.0
383.19377925982275 0.0
383.19377925982275 270896
382.24219229717636 270896
382.24219229717636 0.0

383.19377925982275 0.0
384.1453662224692 0.0
384.1453662224692 258493
383.19377925982275 258493
383.19377925982275 0.0

384.1453662224692 0.0
385.0969531851156 0.0
385.0969531851156 245283
384.1453662224692 245283
384.1453662224692 0.0

385.0969531851156 0.0
386.04854014776197 0.0
386.04854014776197 230617
385.0969531851156 230617
385.0969531851156 0.0

386.04854014776197 0.0
387.00012711040836 0.0
387.00012711040836 215772
386.04854014776197 215772
386.04854014776197 0.0

387.00012711040836 0.0
387.9517140730548 0.0
387.9517140730548 199390
387.00012711040836 199390
387.00012711040836 0.0

387.9517140730548 0.0
388.9033010357012 0.0
388.9033010357012 184338
387.9517140730548 184338
387.9517140730548 0.0

388.9033010357012 0.0
389.85488799834764 0.0
389.85488799834764 169220
388.9033010357012 169220
388.9033010357012 0.0

389.85488799834764 0.0
390.806474960994 0.0
390.806474960994 154750
389.85488799834764 154750
389.85488799834764 0.0

390.806474960994 0.0
391.7580619236404 0.0
391.7580619236404 139848
390.806474960994 139848
390.806474960994 0.0

391.7580619236404 0.0
392.7096488862868 0.0
392.7096488862868 126025
391.7580619236404 126025
391.7580619236404 0.0

392.7096488862868 0.0
393.66123584893325 0.0
393.66123584893325 112874
392.7096488862868 112874
392.7096488862868 0.0

393.66123584893325 0.0
394.61282281157963 0.0
394.61282281157963 100045
393.66123584893325 100045
393.66123584893325 0.0

394.61282281157963 0.0
395.5644097742261 0.0
395.5644097742261 88027
394.61282281157963 88027
394.61282281157963 0.0

395.5644097742261 0.0
396.51599673687247 0.0
396.51599673687247 77312
395.5644097742261 77312
395.5644097742261 0.0

396.51599673687247 0.0
397.46758369951885 0.0
397.46758369951885 67219
396.51599673687247 67219
396.51599673687247 0.0

397.46758369951885 0.0
398.41917066216524 0.0
398.41917066216524 58528
397.46758369951885 58528
397.46758369951885 0.0

398.41917066216524 0.0
399.3707576248117 0.0
399.3707576248117 50383
398.41917066216524 50383
398.41917066216524 0.0

399.3707576248117 0.0
400.3223445874581 0.0
400.3223445874581 43060
399.3707576248117 43060
399.3707576248117 0.0

400.3223445874581 0.0
401.2739315501045 0.0
401.2739315501045 36060
400.3223445874581 36060
400.3223445874581 0.0

401.2739315501045 0.0
402.2255185127509 0.0
402.2255185127509 30825
401.2739315501045 30825
401.2739315501045 0.0

402.2255185127509 0.0
403.1771054753973 0.0
403.1771054753973 25646
402.2255185127509 25646
402.2255185127509 0.0

403.1771054753973 0.0
404.1286924380437 0.0
404.1286924380437 21162
403.1771054753973 21162
403.1771054753973 0.0

404.1286924380437 0.0
405.08027940069013 0.0
405.08027940069013 17487
404.1286924380437 17487
404.1286924380437 0.0

405.08027940069013 0.0
406.0318663633365 0.0
406.0318663633365 13729
405.08027940069013 13729
405.08027940069013 0.0

406.0318663633365 0.0
406.98345332598296 0.0
406.98345332598296 11051
406.0318663633365 11051
406.0318663633365 0.0

406.98345332598296 0.0
407.93504028862935 0.0
407.93504028862935 8884
406.98345332598296 8884
406.98345332598296 0.0

407.93504028862935 0.0
408.88662725127574 0.0
408.88662725127574 7022
407.93504028862935 7022
407.93504028862935 0.0

408.88662725127574 0.0
409.83821421392213 0.0
409.83821421392213 5403
408.88662725127574 5403
408.88662725127574 0.0

409.83821421392213 0.0
410.7898011765686 0.0
410.7898011765686 4034
409.83821421392213 4034
409.83821421392213 0.0

410.7898011765686 0.0
411.74138813921496 0.0
411.74138813921496 3079
410.7898011765686 3079
410.7898011765686 0.0

411.74138813921496 0.0
412.6929751018614 0.0
412.6929751018614 2246
411.74138813921496 2246
411.74138813921496 0.0

412.6929751018614 0.0
413.6445620645078 0.0
413.6445620645078 1607
412.6929751018614 1607
412.6929751018614 0.0

413.6445620645078 0.0
414.5961490271542 0.0
414.5961490271542 1090
413.6445620645078 1090
413.6445620645078 0.0

414.5961490271542 0.0
415.5477359898006 0.0
415.5477359898006 776
414.5961490271542 776
414.5961490271542 0.0

415.5477359898006 0.0
416.499322952447 0.0
416.499322952447 508
415.5477359898006 508
415.5477359898006 0.0

416.499322952447 0.0
417.4509099150934 0.0
417.4509099150934 331
416.499322952447 331
416.499322952447 0.0

417.4509099150934 0.0
418.4024968777398 0.0
418.4024968777398 192
417.4509099150934 192
417.4509099150934 0.0

418.4024968777398 0.0
419.35408384038624 0.0
419.35408384038624 110
418.4024968777398 110
418.4024968777398 0.0

419.35408384038624 0.0
420.3056708030326 0.0
420.3056708030326 63
419.35408384038624 63
419.35408384038624 0.0

420.3056708030326 0.0
421.257257765679 0.0
421.257257765679 35
420.3056708030326 35
420.3056708030326 0.0

421.257257765679 0.0
422.20884472832546 0.0
422.20884472832546 15
421.257257765679 15
421.257257765679 0.0

422.20884472832546 0.0
423.16043169097185 0.0
423.16043169097185 6
422.20884472832546 6
422.20884472832546 0.0

